----- Header start -----
SourceDataset=logging
Copyright=(c) 2011 Lodam electronics a/s
Comment=CondUnit-ECOSTAR
ItemNo.=6552190001
Customer=BITZER
Title=CU-ECOSTAR
SW version=2.1.6.2
Compiled=Oct 23 2014
DB def.=20130403
UnitSystem=Metric
----- Header end -----
Time,Info.Date,Time.Day,Time.Hour,Time.Minute,Time.Second,FC.FrAct,FC.Curr,FC.M_V,Input.Troom,Input.T0,Input.TC,Input.Tdis,Input.Tamb,Input.Tsuc,Input.Tsh,Input.Tsh_dis,Input.TFC,Input.IFC,Input.Psuc,Input.Pdis,FCAPI.FrqAct,FCAPI.Current,FCAPI.Power
2023-01-04 15:04:21,Oct 23 2014,4,15,8,55,45.22,14.21,212.1,7.23,-4.69,43.96,67.64,34.83,-70,-70,23.66,42,14.21,5.16,19.92,45.31,14.21,3.42
2023-01-04 15:04:22,Oct 23 2014,4,15,8,57,45.24,14.21,212.1,7.24,-4.69,43.89,67.65,34.84,-70,-70,23.69,43,14.21,5.16,19.89,45.24,14.21,3.42
2023-01-04 15:04:23,Oct 23 2014,4,15,8,58,45.25,14.21,212.1,7.24,-4.69,43.89,67.65,34.84,-70,-70,23.76,43,14.21,5.16,19.89,45.24,14.21,3.42
2023-01-04 15:04:24,Oct 23 2014,4,15,8,59,45.39,14.21,212.1,7.24,-4.57,43.81,67.65,34.79,-70,-70,23.76,43,14.21,5.18,19.85,45.39,14.21,3.42
2023-01-04 15:04:25,Oct 23 2014,4,15,9,0,45.23,14.39,212.1,7.24,-4.69,43.79,67.66,34.76,-70,-70,23.85,43,14.21,5.16,19.84,45.23,14.39,3.42
2023-01-04 15:04:26,Oct 23 2014,4,15,9,1,45.42,14.39,211.6,7.24,-4.69,43.79,67.66,34.76,-70,-70,23.87,43,14.39,5.16,19.84,45.24,14.39,3.43
2023-01-04 15:04:27,Oct 23 2014,4,15,9,2,45.21,14.39,211.6,7.24,-4.69,43.79,67.66,34.75,-70,-70,23.87,43,14.39,5.16,19.84,45.21,14.39,3.43
2023-01-04 15:04:28,Oct 23 2014,4,15,9,3,45.17,14.39,211.6,7.24,-4.69,43.79,67.66,34.75,-70,-70,23.87,43,14.39,5.16,19.84,45.26,14.39,3.43
2023-01-04 15:04:29,Oct 23 2014,4,15,9,4,45.19,14.39,211.6,7.23,-4.69,43.79,67.66,34.76,-70,-70,23.87,43,14.39,5.16,19.84,45.19,14.39,3.43
2023-01-04 15:04:30,Oct 23 2014,4,15,9,4,45.15,14.39,211.6,7.24,-4.57,43.77,67.68,34.77,-70,-70,23.89,43,14.39,5.18,19.83,45.43,14.39,3.43
2023-01-04 15:04:31,Oct 23 2014,4,15,9,5,45.34,14.39,211.6,7.24,-4.57,43.77,67.68,34.77,-70,-70,23.91,43,14.39,5.18,19.83,45.34,14.39,3.43
2023-01-04 15:04:32,Oct 23 2014,4,15,9,6,45.37,14.43,211.6,7.24,-4.69,43.72,67.7,34.79,-70,-70,23.93,43,14.43,5.16,19.81,45.22,14.43,3.55
2023-01-04 15:04:33,Oct 23 2014,4,15,9,7,45.41,14.43,211.8,7.24,-4.69,43.7,67.71,34.81,-70,-70,23.99,43,14.43,5.16,19.8,45.41,14.43,3.55
2023-01-04 15:04:34,Oct 23 2014,4,15,9,8,45.19,14.43,211.8,7.24,-4.69,43.7,67.71,34.81,-70,-70,24.01,43,14.43,5.16,19.8,45.19,14.43,3.55
2023-01-04 15:04:35,Oct 23 2014,4,15,9,9,45.2,14.43,211.8,7.24,-4.57,43.64,67.73,34.81,-70,-70,24.03,42,14.43,5.18,19.77,45.2,14.43,3.55
2023-01-04 15:04:36,Oct 23 2014,4,15,9,10,45.43,14.43,211.8,7.24,-4.57,43.64,67.73,34.81,-70,-70,24.09,42,14.43,5.18,19.77,45.43,14.43,3.55
2023-01-04 15:04:37,Oct 23 2014,4,15,9,11,45.44,14.43,211.8,7.23,-4.57,43.61,67.75,34.79,-70,-70,24.11,42,14.43,5.18,19.76,45.44,14.43,3.55
2023-01-04 15:04:38,Oct 23 2014,4,15,9,12,45.23,14.43,211.8,7.24,-4.57,43.57,67.76,34.76,-70,-70,24.15,42,14.43,5.18,19.74,45.23,14.33,3.55
2023-01-04 15:04:39,Oct 23 2014,4,15,9,13,45.24,14.33,211.8,7.24,-4.57,43.57,67.76,34.76,-70,-70,24.19,42,14.33,5.18,19.74,45.24,14.33,3.55
2023-01-04 15:04:40,Oct 23 2014,4,15,9,15,45.28,14.33,211.7,7.25,-4.57,43.53,67.77,34.75,-70,-70,24.2,42,14.33,5.18,19.72,45.28,14.33,3.55
2023-01-04 15:04:41,Oct 23 2014,4,15,9,16,45.42,14.33,211.7,7.25,-4.57,43.53,67.77,34.75,-70,-70,24.24,43,14.33,5.18,19.72,45.25,14.33,3.55
2023-01-04 15:04:42,Oct 23 2014,4,15,9,17,45.16,14.33,211.7,7.23,-4.69,43.48,67.77,34.72,-70,-70,24.24,43,14.33,5.16,19.7,45.16,14.33,3.55
2023-01-04 15:04:43,Oct 23 2014,4,15,9,17,45.32,14.33,211.7,7.22,-4.69,43.42,67.76,34.7,-70,-70,24.28,43,14.33,5.16,19.67,45.32,14.33,3.55
2023-01-04 15:04:44,Oct 23 2014,4,15,9,18,45.21,14.33,211.7,7.22,-4.69,43.42,67.76,34.7,-70,-70,24.34,43,14.33,5.16,19.67,45.15,14.09,3.55
2023-01-04 15:04:45,Oct 23 2014,4,15,9,19,45.19,14.09,211.7,7.23,-4.69,43.38,67.77,34.63,-70,-70,24.35,43,14.09,5.16,19.65,45.19,14.09,3.44
2023-01-04 15:04:46,Oct 23 2014,4,15,9,20,45.21,14.09,211.9,7.22,-4.75,43.38,67.78,34.59,-70,-70,24.4,43,14.09,5.15,19.65,45.17,14.09,3.44
2023-01-04 15:04:47,Oct 23 2014,4,15,9,21,45.15,14.09,211.9,7.22,-4.75,43.38,67.78,34.59,-70,-70,24.4,43,14.09,5.15,19.65,45.15,14.09,3.44
2023-01-04 15:04:48,Oct 23 2014,4,15,9,22,45.21,14.09,211.9,7.23,-4.69,43.4,67.77,34.54,-70,-70,24.39,42,14.09,5.16,19.66,45.21,14.09,3.44
2023-01-04 15:04:49,Oct 23 2014,4,15,9,23,45.22,14.09,211.9,7.23,-4.69,43.4,67.77,34.54,-70,-70,24.37,42,14.09,5.16,19.66,45.22,14.09,3.44
2023-01-04 15:04:50,Oct 23 2014,4,15,9,24,45.2,14.09,211.9,7.23,-4.75,43.42,67.77,34.52,-70,-70,24.37,42,14.09,5.15,19.67,45.2,14.09,3.44
2023-01-04 15:04:51,Oct 23 2014,4,15,9,25,45.41,13.93,211.9,7.22,-4.69,43.42,67.77,34.49,-70,-70,24.35,42,14.09,5.16,19.67,45.41,13.93,3.44
2023-01-04 15:04:52,Oct 23 2014,4,15,9,27,45.15,13.93,212.8,7.22,-4.69,43.42,67.77,34.49,-70,-70,24.35,42,13.93,5.16,19.67,45.22,13.93,3.32
2023-01-04 15:04:53,Oct 23 2014,4,15,9,28,45.15,13.93,212.8,7.22,-4.69,43.42,67.76,34.48,-70,-70,24.34,42,13.93,5.16,19.67,45.15,13.93,3.32
2023-01-04 15:04:54,Oct 23 2014,4,15,9,29,45.24,13.93,212.8,7.23,-4.69,43.46,67.77,34.49,-70,-70,24.35,42,13.93,5.16,19.69,45.24,13.93,3.32
2023-01-04 15:04:55,Oct 23 2014,4,15,9,29,45.22,13.93,212.8,7.23,-4.69,43.46,67.77,34.49,-70,-70,24.31,42,13.93,5.16,19.69,45.22,13.93,3.32
2023-01-04 15:04:56,Oct 23 2014,4,15,9,30,45.25,13.93,212.8,7.22,-4.75,43.55,67.77,34.53,-70,-70,24.31,42,13.93,5.15,19.73,45.25,13.93,3.32
2023-01-04 15:04:57,Oct 23 2014,4,15,9,31,45.42,13.93,212.8,7.22,-4.69,43.61,67.77,34.54,-70,-70,24.22,42,13.93,5.16,19.76,45.42,14.09,3.32
2023-01-04 15:04:58,Oct 23 2014,4,15,9,32,45.18,14.09,212.8,7.22,-4.69,43.61,67.77,34.54,-70,-70,24.16,42,14.09,5.16,19.76,45.18,14.09,3.47
2023-01-04 15:04:59,Oct 23 2014,4,15,9,33,45.27,14.09,212.4,7.22,-4.69,43.61,67.77,34.57,-70,-70,24.16,42,14.09,5.16,19.76,45.27,14.09,3.47
2023-01-04 15:05:00,Oct 23 2014,4,15,9,34,45.2,14.09,212.4,7.22,-4.69,43.61,67.77,34.57,-70,-70,24.16,42,14.09,5.16,19.76,45.2,14.09,3.47
2023-01-04 15:05:01,Oct 23 2014,4,15,9,35,45.18,14.09,212.4,7.23,-4.69,43.61,67.77,34.65,-70,-70,24.16,42,14.09,5.16,19.76,45.18,14.09,3.47
2023-01-04 15:05:02,Oct 23 2014,4,15,9,37,45.11,14.09,212.4,7.23,-4.69,43.61,67.77,34.69,-70,-70,24.16,42,14.09,5.16,19.76,45.23,14.09,3.47
2023-01-04 15:05:03,Oct 23 2014,4,15,9,38,45.27,14.09,212.4,7.23,-4.69,43.61,67.77,34.69,-70,-70,24.16,42,14.09,5.16,19.76,45.11,14.09,3.47
2023-01-04 15:05:04,Oct 23 2014,4,15,9,39,45.39,14.36,212.4,7.22,-4.75,43.61,67.77,34.71,-70,-70,24.16,42,14.09,5.15,19.76,45.42,14.36,3.5
2023-01-04 15:05:05,Oct 23 2014,4,15,9,40,45.42,14.36,211.8,7.22,-4.75,43.61,67.77,34.71,-70,-70,24.16,42,14.36,5.15,19.76,45.42,14.36,3.5
2023-01-04 15:05:06,Oct 23 2014,4,15,9,41,45.31,14.36,211.8,7.23,-4.75,43.61,67.77,34.77,-70,-70,24.16,42,14.36,5.15,19.76,45.22,14.36,3.5
2023-01-04 15:05:07,Oct 23 2014,4,15,9,42,45.07,14.36,211.8,7.23,-4.69,43.59,67.77,34.81,-70,-70,24.16,43,14.36,5.16,19.75,45.07,14.36,3.5
2023-01-04 15:05:08,Oct 23 2014,4,15,9,43,45.18,14.36,211.8,7.23,-4.69,43.59,67.77,34.81,-70,-70,24.18,43,14.36,5.16,19.75,45.18,14.36,3.5
2023-01-04 15:05:09,Oct 23 2014,4,15,9,44,45.15,14.36,211.8,7.24,-4.69,43.61,67.78,34.85,-70,-70,24.19,43,14.36,5.16,19.76,45.15,14.36,3.5
2023-01-04 15:05:10,Oct 23 2014,4,15,9,44,45.2,14.36,211.8,7.23,-4.69,43.61,67.77,34.86,-70,-70,24.16,43,14.36,5.16,19.76,45.2,14.36,3.5
2023-01-04 15:05:11,Oct 23 2014,4,15,9,45,45.21,14.36,211.8,7.23,-4.69,43.61,67.77,34.86,-70,-70,24.16,43,14.36,5.16,19.76,45.21,14.36,3.55
2023-01-04 15:05:12,Oct 23 2014,4,15,9,46,45.37,14.36,212.1,7.24,-4.75,43.61,67.77,34.87,-70,-70,24.16,43,14.36,5.15,19.76,45.28,14.36,3.55
2023-01-04 15:05:13,Oct 23 2014,4,15,9,47,45.2,14.36,212.1,7.24,-4.75,43.61,67.77,34.87,-70,-70,24.16,43,14.36,5.15,19.76,45.2,14.36,3.55
2023-01-04 15:05:14,Oct 23 2014,4,15,9,48,45.24,14.36,212.1,7.25,-4.75,43.53,67.78,34.88,-70,-70,24.17,42,14.36,5.15,19.72,45.24,14.36,3.55
2023-01-04 15:05:15,Oct 23 2014,4,15,9,49,45.25,14.36,212.1,7.25,-4.75,43.53,67.78,34.89,-70,-70,24.25,42,14.36,5.15,19.72,45.25,14.36,3.55
2023-01-04 15:05:16,Oct 23 2014,4,15,9,51,45.39,14.36,212.1,7.25,-4.75,43.53,67.78,34.89,-70,-70,24.25,42,14.36,5.15,19.72,45.25,14.36,3.55
2023-01-04 15:05:17,Oct 23 2014,4,15,9,52,45.18,13.93,212.1,7.25,-4.69,43.53,67.78,34.86,-70,-70,24.25,42,13.93,5.16,19.72,45.18,13.93,3.55
2023-01-04 15:05:18,Oct 23 2014,4,15,9,53,45.16,13.93,211.5,7.24,-4.69,43.53,67.78,34.86,-70,-70,24.25,42,13.93,5.16,19.72,45.16,13.93,3.53
2023-01-04 15:05:19,Oct 23 2014,4,15,9,54,45.16,13.93,211.5,7.24,-4.69,43.53,67.78,34.83,-70,-70,24.25,42,13.93,5.16,19.72,45.32,13.93,3.53
2023-01-04 15:05:20,Oct 23 2014,4,15,9,55,45.17,13.93,211.5,7.23,-4.69,43.57,67.78,34.8,-70,-70,24.25,43,13.93,5.16,19.74,45.17,13.93,3.53
2023-01-04 15:05:21,Oct 23 2014,4,15,9,56,45.41,13.93,211.5,7.23,-4.69,43.57,67.78,34.8,-70,-70,24.21,43,13.93,5.16,19.74,45.41,13.93,3.53
2023-01-04 15:05:22,Oct 23 2014,4,15,9,57,45.4,13.93,211.5,7.23,-4.75,43.57,67.77,34.77,-70,-70,24.2,43,13.93,5.15,19.74,45.4,13.93,3.53
2023-01-04 15:05:23,Oct 23 2014,4,15,9,58,45.17,13.93,211.5,7.23,-4.75,43.59,67.78,34.75,-70,-70,24.21,43,13.93,5.15,19.75,45.41,14.1,3.53
2023-01-04 15:05:24,Oct 23 2014,4,15,9,58,45.4,14.1,211.5,7.23,-4.75,43.59,67.78,34.75,-70,-70,24.19,43,14.1,5.15,19.75,45.4,14.1,3.38
2023-01-04 15:05:25,Oct 23 2014,4,15,9,59,45.22,14.1,211.8,7.23,-4.69,43.61,67.78,34.75,-70,-70,24.19,43,14.1,5.16,19.76,45.22,14.1,3.38
2023-01-04 15:05:26,Oct 23 2014,4,15,10,0,45.25,14.1,211.8,7.23,-4.69,43.61,67.78,34.75,-70,-70,24.17,42,14.1,5.16,19.76,45.25,14.1,3.38
2023-01-04 15:05:27,Oct 23 2014,4,15,10,1,45.2,14.1,211.8,7.23,-4.69,43.61,67.79,34.76,-70,-70,24.18,42,14.1,5.16,19.76,45.2,14.1,3.38
2023-01-04 15:05:28,Oct 23 2014,4,15,10,3,45.3,14.1,211.8,7.23,-4.75,43.66,67.78,34.81,-70,-70,24.17,42,14.1,5.15,19.78,45.23,14.1,3.38
2023-01-04 15:05:29,Oct 23 2014,4,15,10,4,45.27,14.1,211.8,7.23,-4.75,43.66,67.78,34.81,-70,-70,24.12,42,14.1,5.15,19.78,45.27,14.1,3.38
2023-01-04 15:05:30,Oct 23 2014,4,15,10,5,45.37,14.1,211.8,7.23,-4.69,43.68,67.77,34.83,-70,-70,24.11,42,14.1,5.16,19.79,45.36,14.1,3.38
2023-01-04 15:05:31,Oct 23 2014,4,15,10,6,45.22,14.1,212,7.23,-4.75,43.7,67.78,34.85,-70,-70,24.1,42,14.1,5.15,19.8,45.22,14.1,3.46
2023-01-04 15:05:32,Oct 23 2014,4,15,10,7,45.42,14.1,212,7.23,-4.75,43.7,67.78,34.85,-70,-70,24.08,42,14.1,5.15,19.8,45.2,14.1,3.46
2023-01-04 15:05:33,Oct 23 2014,4,15,10,8,45.31,14.1,212,7.24,-4.69,43.7,67.79,34.87,-70,-70,24.09,42,14.1,5.16,19.8,45.42,14.1,3.46
2023-01-04 15:05:34,Oct 23 2014,4,15,10,9,45.25,14.1,212,7.24,-4.69,43.7,67.79,34.87,-70,-70,24.09,42,14.1,5.16,19.8,45.25,14.1,3.46
2023-01-04 15:05:35,Oct 23 2014,4,15,10,10,45.22,14.1,212,7.24,-4.75,43.68,67.78,34.87,-70,-70,24.08,42,14.1,5.15,19.79,45.23,14.1,3.46
2023-01-04 15:05:36,Oct 23 2014,4,15,10,11,45.17,14.1,212,7.23,-4.75,43.61,67.78,34.83,-70,-70,24.1,42,14.1,5.15,19.76,45.17,14.1,3.46
2023-01-04 15:05:37,Oct 23 2014,4,15,10,12,45.42,14,212,7.23,-4.75,43.61,67.78,34.83,-70,-70,24.17,42,14,5.15,19.76,45.42,14,3.49
2023-01-04 15:05:38,Oct 23 2014,4,15,10,12,45.31,14,211.9,7.23,-4.69,43.53,67.77,34.77,-70,-70,24.16,42,14,5.16,19.72,45.31,14,3.49
2023-01-04 15:05:39,Oct 23 2014,4,15,10,14,45.4,14,211.9,7.24,-4.75,43.4,67.77,34.73,-70,-70,24.24,42,14,5.15,19.66,45.4,14,3.49
2023-01-04 15:05:40,Oct 23 2014,4,15,10,14,45.2,14,211.9,7.24,-4.75,43.4,67.77,34.73,-70,-70,24.37,43,14,5.15,19.66,45.2,14,3.49
2023-01-04 15:05:41,Oct 23 2014,4,15,10,15,45.35,14,211.9,7.24,-4.69,43.31,67.78,34.65,-70,-70,24.38,43,14,5.16,19.62,45.23,14,3.49
2023-01-04 15:05:42,Oct 23 2014,4,15,10,16,45.22,14,211.9,7.24,-4.69,43.31,67.78,34.65,-70,-70,24.47,43,14,5.16,19.62,45.22,14,3.49
2023-01-04 15:05:43,Oct 23 2014,4,15,10,17,45.14,14.07,211.9,7.23,-4.75,43.25,67.78,34.56,-70,-70,24.47,43,14,5.15,19.59,45.14,14.07,3.49
2023-01-04 15:05:44,Oct 23 2014,4,15,10,18,45.18,14.07,211.9,7.23,-4.86,43.16,67.77,34.46,-70,-70,24.52,43,14.07,5.13,19.55,45.18,14.07,3.53
2023-01-04 15:05:45,Oct 23 2014,4,15,10,19,45.23,14.07,212.6,7.23,-4.86,43.16,67.77,34.46,-70,-70,24.61,43,14.07,5.13,19.55,45.22,14.07,3.53
2023-01-04 15:05:46,Oct 23 2014,4,15,10,20,45.27,14.07,212.6,7.23,-4.86,43.14,67.77,34.42,-70,-70,24.61,43,14.07,5.13,19.54,45.27,14.07,3.53
2023-01-04 15:05:47,Oct 23 2014,4,15,10,22,45.22,14.07,212.6,7.22,-4.86,43.16,67.77,34.34,-70,-70,24.63,42,14.07,5.13,19.55,45.22,14.07,3.53
2023-01-04 15:05:48,Oct 23 2014,4,15,10,23,45.35,14.07,212.6,7.22,-4.86,43.16,67.77,34.34,-70,-70,24.61,42,14.07,5.13,19.55,45.2,14.07,3.53
2023-01-04 15:05:49,Oct 23 2014,4,15,10,24,45.21,14.07,212.6,7.22,-4.98,43.14,67.77,34.28,-70,-70,24.61,42,14.07,5.11,19.54,45.21,14.07,3.53
2023-01-04 15:05:50,Oct 23 2014,4,15,10,25,45.24,14.24,212.6,7.22,-4.98,43.14,67.77,34.28,-70,-70,24.63,42,14.24,5.11,19.54,45.24,14.24,3.53
2023-01-04 15:05:51,Oct 23 2014,4,15,10,26,45.2,14.24,211.6,7.22,-4.98,43.16,67.78,34.24,-70,-70,24.64,42,14.24,5.11,19.55,45.2,14.24,3.43
2023-01-04 15:05:52,Oct 23 2014,4,15,10,27,45.32,14.24,211.6,7.23,-5.1,43.16,67.77,34.21,-70,-70,24.61,42,14.24,5.09,19.55,45.32,14.24,3.43
2023-01-04 15:05:53,Oct 23 2014,4,15,10,28,45.23,14.24,211.6,7.23,-5.1,43.16,67.77,34.21,-70,-70,24.61,42,14.24,5.09,19.55,45.23,14.24,3.43
2023-01-04 15:05:54,Oct 23 2014,4,15,10,28,45.34,14.24,211.6,7.22,-5.1,43.22,67.77,34.18,-70,-70,24.61,42,14.24,5.09,19.58,45.34,14.24,3.43
2023-01-04 15:05:55,Oct 23 2014,4,15,10,29,45.14,14.24,211.6,7.22,-5.1,43.22,67.77,34.18,-70,-70,24.55,42,14.24,5.09,19.58,45.14,14.24,3.43
2023-01-04 15:05:56,Oct 23 2014,4,15,10,30,45.39,14.24,211.6,7.23,-4.98,43.25,67.77,34.16,-70,-70,24.55,42,14.24,5.11,19.59,45.39,14.36,3.43
2023-01-04 15:05:57,Oct 23 2014,4,15,10,31,45.24,14.36,211.6,7.23,-5.04,43.27,67.77,34.12,-70,-70,24.52,42,14.36,5.1,19.6,45.24,14.36,3.6
2023-01-04 15:05:58,Oct 23 2014,4,15,10,32,45.22,14.36,211.7,7.23,-5.04,43.27,67.77,34.12,-70,-70,24.5,42,14.36,5.1,19.6,45.22,14.36,3.6
2023-01-04 15:05:59,Oct 23 2014,4,15,10,33,45.23,14.36,211.7,7.23,-5.1,43.33,67.78,34.15,-70,-70,24.51,42,14.36,5.09,19.63,45.23,14.36,3.6
2023-01-04 15:06:00,Oct 23 2014,4,15,10,34,45.23,14.36,211.7,7.23,-5.28,43.4,67.77,34.18,-70,-70,24.44,43,14.36,5.06,19.66,45.23,14.36,3.6
2023-01-04 15:06:01,Oct 23 2014,4,15,10,35,45.19,14.36,211.7,7.23,-5.28,43.4,67.77,34.18,-70,-70,24.37,43,14.36,5.06,19.66,45.19,14.36,3.6
2023-01-04 15:06:02,Oct 23 2014,4,15,10,36,45.37,14.36,211.7,7.23,-5.1,43.38,67.77,34.19,-70,-70,24.37,43,14.36,5.09,19.65,45.17,14.36,3.6
2023-01-04 15:06:03,Oct 23 2014,4,15,10,37,45.19,14.52,211.7,7.22,-5.16,43.4,67.78,34.26,-70,-70,24.4,43,14.36,5.08,19.66,45.19,14.52,3.6
2023-01-04 15:06:04,Oct 23 2014,4,15,10,39,45.21,14.52,211.8,7.22,-5.16,43.4,67.78,34.26,-70,-70,24.38,43,14.52,5.08,19.66,45.21,14.52,3.6
2023-01-04 15:06:05,Oct 23 2014,4,15,10,40,45.24,14.52,211.8,7.23,-5.1,43.42,67.78,34.32,-70,-70,24.38,43,14.52,5.09,19.67,45.24,14.52,3.6
2023-01-04 15:06:06,Oct 23 2014,4,15,10,41,45.16,14.52,211.8,7.23,-5.1,43.42,67.78,34.32,-70,-70,24.36,42,14.52,5.09,19.67,45.16,14.52,3.6
2023-01-04 15:06:07,Oct 23 2014,4,15,10,42,45.15,14.52,211.8,7.22,-5.16,43.4,67.77,34.33,-70,-70,24.35,42,14.52,5.08,19.66,45.15,14.52,3.6
2023-01-04 15:06:08,Oct 23 2014,4,15,10,43,45.23,14.52,211.8,7.23,-5.16,43.42,67.78,34.35,-70,-70,24.38,42,14.52,5.08,19.67,45.23,14.52,3.6
2023-01-04 15:06:09,Oct 23 2014,4,15,10,43,45.41,14.24,211.8,7.23,-5.16,43.42,67.78,34.35,-70,-70,24.36,42,14.52,5.08,19.67,45.41,14.24,3.6
2023-01-04 15:06:10,Oct 23 2014,4,15,10,44,45.22,14.24,211.8,7.23,-5.16,43.38,67.78,34.37,-70,-70,24.36,42,14.24,5.08,19.65,45.22,14.24,3.44
2023-01-04 15:06:11,Oct 23 2014,4,15,10,46,45.19,14.24,211.8,7.23,-5.16,43.35,67.77,34.38,-70,-70,24.39,42,14.24,5.08,19.64,45.19,14.24,3.44
2023-01-04 15:06:12,Oct 23 2014,4,15,10,46,45.22,14.24,211.8,7.23,-5.16,43.35,67.77,34.38,-70,-70,24.42,42,14.24,5.08,19.64,45.22,14.24,3.44
2023-01-04 15:06:13,Oct 23 2014,4,15,10,47,45.25,14.24,211.8,7.23,-5.16,43.33,67.78,34.38,-70,-70,24.43,42,14.24,5.08,19.63,45.25,14.24,3.44
2023-01-04 15:06:14,Oct 23 2014,4,15,10,49,45.29,14.24,211.8,7.23,-5.16,43.33,67.78,34.38,-70,-70,24.45,42,14.24,5.08,19.63,45.22,14.24,3.44
2023-01-04 15:06:15,Oct 23 2014,4,15,10,49,45.16,14.24,211.8,7.23,-5.16,43.31,67.77,34.38,-70,-70,24.44,42,14.24,5.08,19.62,45.16,14.24,3.44
2023-01-04 15:06:16,Oct 23 2014,4,15,10,50,45.3,14,211.8,7.22,-5.1,43.22,67.77,34.37,-70,-70,24.46,42,14.24,5.09,19.58,45.3,14,3.44
2023-01-04 15:06:17,Oct 23 2014,4,15,10,51,45.29,14,211.6,7.22,-5.1,43.22,67.77,34.37,-70,-70,24.55,42,14,5.09,19.58,45.29,14,3.36
2023-01-04 15:06:18,Oct 23 2014,4,15,10,52,45.15,14,211.6,7.22,-5.1,43.16,67.77,34.34,-70,-70,24.55,42,14,5.09,19.55,45.15,14,3.36
2023-01-04 15:06:19,Oct 23 2014,4,15,10,53,45.34,14,211.6,7.22,-5.1,43.16,67.77,34.34,-70,-70,24.61,43,14,5.09,19.55,45.34,14,3.36
2023-01-04 15:06:20,Oct 23 2014,4,15,10,55,45.22,14,211.6,7.22,-5.22,43.14,67.78,34.28,-70,-70,24.62,43,14,5.07,19.54,45.23,14,3.36
2023-01-04 15:06:21,Oct 23 2014,4,15,10,56,45.2,14,211.6,7.23,-5.16,43.14,67.78,34.26,-70,-70,24.64,43,14,5.08,19.54,45.22,14,3.36
2023-01-04 15:06:22,Oct 23 2014,4,15,10,57,45.08,14,211.6,7.23,-5.16,43.14,67.78,34.26,-70,-70,24.64,43,14,5.08,19.54,45.2,14,3.36
2023-01-04 15:06:23,Oct 23 2014,4,15,10,58,45.14,14.12,211.6,7.24,-5.16,43.14,67.78,34.23,-70,-70,24.64,43,14.12,5.08,19.54,45.14,14.12,3.44
2023-01-04 15:06:24,Oct 23 2014,4,15,10,59,45.28,14.12,212.7,7.24,-5.28,43.18,67.79,34.23,-70,-70,24.65,43,14.12,5.06,19.56,45.28,14.12,3.44
2023-01-04 15:06:25,Oct 23 2014,4,15,11,0,45.2,14.12,212.7,7.24,-5.28,43.18,67.79,34.23,-70,-70,24.61,43,14.12,5.06,19.56,45.23,14.12,3.44
2023-01-04 15:06:26,Oct 23 2014,4,15,11,0,45.4,14.12,212.7,7.25,-5.16,43.22,67.79,34.23,-70,-70,24.61,43,14.12,5.08,19.58,45.4,14.12,3.44
2023-01-04 15:06:27,Oct 23 2014,4,15,11,1,45.16,14.12,212.7,7.25,-5.22,43.25,67.79,34.23,-70,-70,24.57,43,14.12,5.07,19.59,45.31,14.12,3.44
2023-01-04 15:06:28,Oct 23 2014,4,15,11,2,45.2,14.12,212.7,7.25,-5.22,43.25,67.78,34.23,-70,-70,24.53,43,14.12,5.07,19.59,45.2,14.12,3.44
2023-01-04 15:06:29,Oct 23 2014,4,15,11,3,45.23,14.12,212.7,7.25,-5.16,43.29,67.8,34.26,-70,-70,24.55,43,14.12,5.08,19.61,45.18,14.06,3.44
2023-01-04 15:06:30,Oct 23 2014,4,15,11,4,45.18,14.06,212.7,7.25,-5.16,43.29,67.8,34.26,-70,-70,24.51,43,14.06,5.08,19.61,45.18,14.06,3.49
2023-01-04 15:06:31,Oct 23 2014,4,15,11,5,45.27,14.06,211.8,7.24,-5.1,43.33,67.8,34.3,-70,-70,24.51,43,14.06,5.09,19.63,45.27,14.06,3.49
2023-01-04 15:06:32,Oct 23 2014,4,15,11,7,45.28,14.06,211.8,7.25,-5.16,43.4,67.8,34.34,-70,-70,24.47,43,14.06,5.08,19.66,45.28,14.06,3.49
2023-01-04 15:06:33,Oct 23 2014,4,15,11,7,45.24,14.06,211.8,7.25,-5.16,43.4,67.8,34.34,-70,-70,24.4,42,14.06,5.08,19.66,45.24,14.06,3.49
2023-01-04 15:06:34,Oct 23 2014,4,15,11,8,45.24,14.06,211.8,7.25,-5.16,43.42,67.81,34.37,-70,-70,24.41,42,14.06,5.08,19.67,45.24,14.06,3.49
2023-01-04 15:06:35,Oct 23 2014,4,15,11,10,45.2,14.06,211.8,7.25,-5.16,43.48,67.81,34.37,-70,-70,24.39,42,14.06,5.08,19.7,45.36,14.06,3.49
2023-01-04 15:06:36,Oct 23 2014,4,15,11,11,45.22,14.02,211.8,7.25,-5.16,43.48,67.81,34.37,-70,-70,24.33,42,14.06,5.08,19.7,45.22,14.02,3.49
2023-01-04 15:06:37,Oct 23 2014,4,15,11,12,45.19,14.02,211.6,7.26,-5.16,43.53,67.83,34.39,-70,-70,24.35,42,14.02,5.08,19.72,45.23,14.02,3.35
2023-01-04 15:06:38,Oct 23 2014,4,15,11,13,45.16,14.02,211.6,7.26,-5.16,43.53,67.83,34.39,-70,-70,24.3,42,14.02,5.08,19.72,45.32,14.02,3.35
2023-01-04 15:06:39,Oct 23 2014,4,15,11,14,45.15,14.02,211.6,7.26,-5.16,43.53,67.83,34.45,-70,-70,24.3,42,14.02,5.08,19.72,45.15,14.02,3.35
